ID_EMPRESA,accesos_2022,porcentaje,porcentaje_cumulativo
MEGACABLE TELECOMUNICACIONES S.A.S,534,6.295253767691696e-05,0.9912393409505907
WILGOM TELECOMUNICACIONES SAS,525,6.189153985090151e-05,0.9913012324904417
INTER FIBRA SAS E.S.P.,520,6.130209661422625e-05,0.9913625345870559
INVERSIONES Y COMUNICACIONES R.M. SAS,519,6.118420796689121e-05,0.9914237187950228
ASOCIACION DE COPROPIETARIOS DE LA ANTENA PARABOLICA DE GACHANCIPA,517,6.094843067222111e-05,0.991484667225695
MEGANET TELECOMUNICACIONES S.A.S,516,6.083054202488606e-05,0.9915454977677198
SECO S.A.S.,516,6.083054202488606e-05,0.9916063283097447
FJC TELECOMUNICACIONES SAS,513,6.0476876082880905e-05,0.9916668051858276
MARTZFIBRA S.A.S,510,6.0123210140875756e-05,0.9917269283959685
TELENET DATOS.NET S.A.S,506,5.965165555153555e-05,0.9917865800515201
ASOCIACION DE ANTENA PARABOLICA  COMUNITARIA SIN ANIMO DE LUCRO SAN ROQUE,505,5.9533766904200505e-05,0.9918461138184242
INFRATEL COMUNICACIONES SAS,504,5.941587825686545e-05,0.9919055296966811
COOPERATIVA MULTIACTIVA DE BORRERO AYERBE,500,5.8944323667525246e-05,0.9919644740203486
ASOCIACION DE COPROPIETARIOS DE TELEVISION COMUNITARIA DE LA UNION - VALLE UNITV,498,5.870854637285515e-05,0.9920231825667215
ASOCIACION SAMANIEGUENSE DE TELEVISION POR CABLE ASOTVCABLE,495,5.8354880430849995e-05,0.9920815374471523
NETSLINK S.A.S,490,5.776543719417474e-05,0.9921393028843465
RAM-NETWORK S.A.S,490,5.776543719417474e-05,0.9921970683215406
ASOCIACION CIVICA ANTENA PARABOLICA AGUADAS,483,5.694021666282939e-05,0.9922540085382034
REDES DIGITALES SAN CARLOS SAS,483,5.694021666282939e-05,0.9923109487548663
GENESIS DATA LTDA,481,5.670443936815929e-05,0.9923676531942344
K & L COMUNICACIONES HATO S.A.S,480,5.658655072082424e-05,0.9924242397449552
ZABUD NET S.A.S.,476,5.611499613148404e-05,0.9924803547410866
AJFIBER.NET S.A.S.,474,5.5879218836813936e-05,0.9925362339599234
ACERDI SOLUCIONES INTELIGENTE S.A.S,470,5.5407664247473736e-05,0.9925916416241709
YESTCOBE COMUNICACIONES SAS,468,5.517188695280363e-05,0.9926468135111237
ANTNET COMUNICACIONES S.A.S.,467,5.505399830546858e-05,0.9927018675094292
SERVICIOS Y SOLUCIONES EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION S.A.S,465,5.4818221010798485e-05,0.9927566857304401
WISP INTEGRADORES S.A.S,464,5.470033236346343e-05,0.9928113860628035
OSPIREDES S.A.S,463,5.458244371612838e-05,0.9928659685065196
CLICK HD COLOMBIA S.A.S.,461,5.434666642145828e-05,0.9929203151729411
MEGASTORE GROUP TELECOMUNICACIONES SAS,457,5.387511183211808e-05,0.9929741902847732
CONNECTION TELECOMUNICACIONES ISP S.A.S,454,5.352144589011293e-05,0.9930277117306633
MCA TELECOMUNICACIONES SAS,454,5.352144589011293e-05,0.9930812331765534
TELNET DE OCCIDENTE S.A.S. ZOMAC,449,5.293200265343767e-05,0.9931341651792068
COVINET INGENIERIA SAS,448,5.2814114006102626e-05,0.993186979293213
CASA.NET S.A.S ZOMAC,447,5.2696225358767575e-05,0.9932396755185717
ECOWIRELESS SAS,444,5.234255941676242e-05,0.9932920180779885
INTERMAX TELECOMUNICACIONES S.A.S,443,5.222467076942737e-05,0.9933442427487579
IP COMUNICACIONES DEL VALLE ZOMAC S.A.S,438,5.1635227532752116e-05,0.9933958779762906
SINURED SOLUCIONES S.A.S.,434,5.1163672943411916e-05,0.993447041649234
IST INGENIERIA Y SOLUCIONES TECNOLOGICAS S.A.S,432,5.092789564874181e-05,0.9934979695448828
SOTO RED S.A.S.,431,5.081000700140677e-05,0.9935487795518841
TOTAL CONEXION 10D S.A.S,430,5.0692118354071716e-05,0.9935994716702382
SUMERTEL COMUNICACIONES S.A.S.,428,5.045634105940161e-05,0.9936499280112976
G&C REDES S.A.S,427,5.033845241206656e-05,0.9937002664637097
INFINITELCOM SOLUCIONES S.A.S,422,4.974900917539131e-05,0.9937500154728851
TELECOMUNICACIONES E INTERNET DE COLOMBIA SAS,422,4.974900917539131e-05,0.9937997644820605
SOLUCIONES TECNOLOGICAS NUEVO MUNDO S.A.S,420,4.9513231880721206e-05,0.9938492777139413
ASOCIACION COMUNITARIA ANTENA PARABOLICA SAN RAFAEL,420,4.9513231880721206e-05,0.993898790945822
TELARAÑA.NET S.A.S.,420,4.9513231880721206e-05,0.9939483041777027
SOLUCIONES & COMUNICACIONES TICS SAS,419,4.939534323338616e-05,0.9939976995209361
COSMONET COMUNICACIONES COLOMBIA S.A.S.,416,4.9041677291381006e-05,0.9940467411982274
KIRA ISP S.A.S.,416,4.9041677291381006e-05,0.9940957828755188
UNICOM S.A.S.,414,4.880589999671091e-05,0.9941445887755155
PEDRO ALBERTO DELGADO REYES E.U.,409,4.821645676003565e-05,0.9941928052322755
IO SUPPLY S.A.S.,408,4.8098568112700606e-05,0.9942409038003882
INTERNET AL CAMPO S.A.S.,405,4.774490217069545e-05,0.994288648702559
DISTRICABLES LTDA,403,4.750912487602535e-05,0.994336157827435
BIOCONEXION DIGITAL SAS,400,4.71554589340202e-05,0.994383313286369
ENTRE RED CONECTANDO EXPERIENCIAS S.A.S,400,4.71554589340202e-05,0.9944304687453029
WIR TECNOLOGIA SAS,396,4.668390434468e-05,0.9944771526496476
TURBOMAX TELECOMUNICACIONES S.A.S.,394,4.6448127050009896e-05,0.9945236007766977
RED DIGITAL TELECOMUNICACIONES S.A.S.,390,4.5976572460669696e-05,0.9945695773491583
PANDORA SOLUCIONES INFORMATICAS Y WIRELESS W.I.S.P S.A.S.,390,4.5976572460669696e-05,0.9946155539216189
RM TELECOMUNICACIONES MOMPOS S.A.S,386,4.550501787132949e-05,0.9946610589394903
INTERCONETXIONES FTTH S.A.S,385,4.5387129223994445e-05,0.9947064460687143
TELECOMUNICACIONES FACILRED FJM S.A.S. ZOMAC,384,4.526924057665939e-05,0.994751715309291
INTERNORTE DIGITAL S.A.S.,382,4.503346328198929e-05,0.994796748772573
LAN REDES S.A.S,380,4.4797685987319186e-05,0.9948415464585603
CABLE HOGAR.NET S.A.S.,380,4.4797685987319186e-05,0.9948863441445476
PEOPLE NET. TELECOMUNICACIONES Y TECNOLOGIA S.A.S,379,4.467979733998414e-05,0.9949310239418876
ORIENTE TELECOMUNICACIONES DE COLOMBIA SOCIEDAD POR ACCIONES SIMPLIFICADA,379,4.467979733998414e-05,0.9949757037392276
YTV COMUNICACIONES S.A.S,377,4.444402004531404e-05,0.9950201477592729
COMUNICACIONES MARFE SOCIEDAD POR ACCIONES SIMPLIFICADA,375,4.4208242750643935e-05,0.9950643560020236
PRODITEL SAS,374,4.409035410330889e-05,0.9951084463561269
BARULE TELECOMUNICACIONES S.A.S.,362,4.267569033528828e-05,0.9951511220464623
IPCOM SISTEMAS S.A.S,362,4.267569033528828e-05,0.9951937977367976
QUALITY NET JM S.A.S. ZOMAC,358,4.2204135745948076e-05,0.9952360018725436
ASOCIACION DE TELEVIDENTES DE GUACHETA,354,4.1732581156607876e-05,0.9952777344537002
LIBRE COMUNICACIONES SAS,352,4.149680386193777e-05,0.995319231257562
WIRELESS COMMUNICATIONS COLOMBIA S.A.S. - WIRLCOMM S.A.S.,348,4.102524927259757e-05,0.9953602565068347
INTERLOOP S.A.S,348,4.102524927259757e-05,0.9954012817561073
COMUNICACIONES ESTELARES DE COLOMBIA  S.A.S.,347,4.090736062526252e-05,0.9954421891167325
WINETS S.A.S.,344,4.055369468325737e-05,0.9954827428114158
SERVINET REDES Y SISTEMAS SAS ZOMAC,338,3.984636279924707e-05,0.9955225891742151
JERSAL TELECOMUNICACIONES S.A.S,338,3.984636279924707e-05,0.9955624355370144
ELECTRONICA Y TELECOMUNICACIONES DE COLOMBIA S. A. S. - ETELCO S. A. S.,336,3.9610585504576966e-05,0.995602046122519
C&C WIFI SAS,336,3.9610585504576966e-05,0.9956416567080236
IDB FIBRA S.A.S,335,3.9492696857241915e-05,0.9956811494048808
GLOBALNET I.S.P. SAS,327,3.8549587678561515e-05,0.9957196989925594
FACIL COMUNICACIONES SAS,324,3.819592173655636e-05,0.995757894914296
PRODUCTOS INFORMATICOS DE COLOMBIA - PIDECOL S.A.S.,324,3.819592173655636e-05,0.9957960908360326
OPTICLINE PLUS TELECOMUNICACIONES S.A.S.,324,3.819592173655636e-05,0.9958342867577692
EXODO 20 FIBRA OPTICA S.A.S.,324,3.819592173655636e-05,0.9958724826795058
SERVIREDES CALI SAS,323,3.807803308922131e-05,0.995910560712595
CABLE NAR S.A.S.,320,3.772436714721616e-05,0.9959482850797422
HIGHTECH INGENIERIA Y TRANSPORTE,318,3.7488589852546056e-05,0.9959857736695947
KONECTATE WISP S.A.S,316,3.725281255787596e-05,0.9960230264821526
RACOM S.A.S. REDES Y ASESORIAS EN COMUNICACIONES,315,3.713492391054091e-05,0.9960601614060631
MERNAHF SAS,311,3.666336932120071e-05,0.9960968247753843
NARENET S.A.S ZOMAC,311,3.666336932120071e-05,0.9961334881447055
GLOBAL WEB1 S.A.S,310,3.6545480673865657e-05,0.9961700336253794
INTERNET ZAPATOCA SAS,307,3.61918147318605e-05,0.9962062254401113
WIDE GROUP S.A.S,305,3.5956037437190405e-05,0.9962421814775485
OCCITEL TELECOMUNICACIONES SAS,298,3.513081690584505e-05,0.9962773122944544
G&C INGENIEROS SAS,295,3.4777150963839895e-05,0.9963120894454183
INTERVID TELECOMUNICACIONES S.A.S.,295,3.4777150963839895e-05,0.9963468665963822
ANTELNET COMUNICACIONES S.A.S.,295,3.4777150963839895e-05,0.9963816437473461
CIBER-NET-ALIDAD SAS,293,3.45413736691698e-05,0.9964161851210153
WIFAO COLOMBIA S.A.S.,289,3.406981907982959e-05,0.9964502549400951
RED-DOOPLER SAS,289,3.406981907982959e-05,0.9964843247591749
@DIGITAL GROUP SAS,286,3.371615313782444e-05,0.9965180409123128
A&G MUNDO EN LINEA SAS,286,3.371615313782444e-05,0.9965517570654506
MIKROTECK S.A.S.,286,3.371615313782444e-05,0.9965854732185885
MEGARED DE COLOMBIA SAS,285,3.359826449048939e-05,0.9966190714830789
FIBRAWISP S.A.S,283,3.336248719581929e-05,0.9966524339702747
ENSOTEL S.A.S,283,3.336248719581929e-05,0.9966857964574705
DISTRIBUIDORA COMERCIALIZADORA Y LOGISTICA DCL S.A.S,277,3.265515531180899e-05,0.9967184516127823
VIBRARED TV COMUNICACIONES S.A.S.,270,3.1829934780463637e-05,0.9967502815475627
AULAS DIGITALES DE COLOMBIA LTDA,269,3.1712046133128585e-05,0.9967819935936959
ORGANIZACION DE COMUNICACIONES TELECARIBE S.A.S,267,3.147626883845848e-05,0.9968134698625344
CORPORACIÓN TELE CARIBE,267,3.147626883845848e-05,0.9968449461313729
MEGA PLUS SAS,266,3.135838019112343e-05,0.996876304511564
GRUPO BELCOM DE COLOMBIA S A S,265,3.1240491543788385e-05,0.9969075450031077
ASOCIACION DE TELEVIDENTES DE MANI,265,3.1240491543788385e-05,0.9969387854946515
INTERURAL SAS,264,3.112260289645333e-05,0.996969908097548
GEDCOM S.A.S,263,3.100471424911828e-05,0.9970009128117971
TECNOLOGIA EN COMUNICACIONES J & M S A S,262,3.088682560178323e-05,0.997031799637399
RASER TELECOMUNICACIONES S.A.S.,258,3.041527101244303e-05,0.9970622149084114
OPTIMO NET SAS,256,3.0179493717772926e-05,0.9970923944021292
VILLAWEB TELECOMUNICACIONES SAS,255,3.0061605070437878e-05,0.9971224560071996
INTERCONECTY ISP S.A.S,250,2.9472161833762623e-05,0.9971519281690334
ALIANZA SERVICIOS TECNOLOGICOS SAS,249,2.9354273186427575e-05,0.9971812824422198
SERVICIOS Y SOLUCIONES TV S.A.S.,247,2.9118495891757475e-05,0.9972104009381115
CABLE ANTENA LTDA,245,2.888271859708737e-05,0.9972392836567087
JHEDA COMUNICACIONES SAS,241,2.841116400774717e-05,0.9972676948207164
SANTELELLANO SAS,239,2.8175386713077068e-05,0.9972958702074295
TELCAD DIGITAL TV COMUNICACIONES SAS,237,2.7939609418406968e-05,0.9973238098168479
REDES.COM INTERNET BANDA ANCHA S.A.S,237,2.7939609418406968e-05,0.9973517494262663
COMUNICACIONES S & H FIBER LINK S.A.S.,232,2.7350166181731717e-05,0.997379099592448
OSZANET TELECOMUNICACIONES SAS,229,2.6996500239726565e-05,0.9974060960926877
ASOCIACION COMUNITARIA PARA EL DESARROLLO DE ANGELOPOLIS,225,2.652494565038636e-05,0.9974326210383381
CONÉCTATE TELECOMUNICACIONES S.A.S,221,2.605339106104616e-05,0.9974586744293992
WIFINET TELECOMUNICACIONES S.A.S,220,2.593550241371111e-05,0.9974846099318129
TECNO MELCON SAS,220,2.593550241371111e-05,0.9975105454342266
ATLAS NETWORK SAS,219,2.5817613766376058e-05,0.997536363047993
ON-LINE INGENIERIA S.A.S,219,2.5817613766376058e-05,0.9975621806617594
REINA CONEXION S.A.S.,218,2.569972511904101e-05,0.9975878803868784
DICAR TELECOMUNICACIONES S.A.S.,217,2.5581836471705958e-05,0.9976134622233501
TV ZONA BANANERA S.A.S,213,2.5110281882365755e-05,0.9976385725052325
RIONEGRO TELECOMUNICACIONES S.A.S.,213,2.5110281882365755e-05,0.9976636827871148
WIMCO INTERNET COLOMBIA SAS,211,2.4874504587695655e-05,0.9976885572917025
VIP SERVICIOS INTELIGENTES S.A.S,211,2.4874504587695655e-05,0.9977134317962901
T&T TECNOLOGIAS S.A.S ZOMAC,209,2.4638727293025555e-05,0.9977380705235832
ZULDEMAYDA COMUNICACIONES,208,2.4520838645690503e-05,0.9977625913622289
MILLENNIALS NETWORK S.A.S.,207,2.4402949998355455e-05,0.9977869943122273
TECNOLOGIAS DEL VALLE S.A.S.,204,2.4049284056350303e-05,0.9978110435962836
INTERLUNA S.A.S.,204,2.4049284056350303e-05,0.9978350928803399
CISNEROS TELECOMUNICACIONES S.A.S,204,2.4049284056350303e-05,0.9978591421643962
MEDIACAST BROADBAND SAS,204,2.4049284056350303e-05,0.9978831914484525
FIBER NET COMUNICACIÓN SUPERIOR S.A.S,203,2.393139540901525e-05,0.9979071228438615
SOLUCIONES DIGITAL CONNECTIONS SAS,201,2.369561811434515e-05,0.9979308184619758
IT. TECHNOLOGY R&M S.A.S.,201,2.369561811434515e-05,0.9979545140800902
S3 SIMPLE SMART SPEEDY S.A.S.,200,2.35777294670101e-05,0.9979780918095572
ASOCIACION CONCEPCION TELECOMUNICACIONES,196,2.3106174877669897e-05,0.9980011979844349
ID INTEGRACION DIGITAL SAS,195,2.2988286230334848e-05,0.9980241862706652
SARDINATA NETWORKS SAS,191,2.2516731640994645e-05,0.9980467030023062
CHATNET COMUNICACIONES SAS,191,2.2516731640994645e-05,0.9980692197339472
JASZ COMUNICACIONES TECNOLOGICAS E INTERACTIVAS E U,190,2.2398842993659593e-05,0.998091618576941
INTER-LIND@ SAS,190,2.2398842993659593e-05,0.9981140174199347
718 TRADING CO SAS,188,2.2163065698989493e-05,0.9981361804856337
REDES Y TELECOMUNICACIONES INGENIERÍA SAS,186,2.1927288404319393e-05,0.998158107774038
SISTEMAS Y TELECOMUNICACIONES DEL CARIBE S.A.S,185,2.180939975698434e-05,0.998179917173795
"INGENIERÍA EN MANTENIMIENTO Y MONTAJES DE REDES ELECTRICAS, DE COMUNICACIONES Y AUTOMATIZACIÓN SAS",184,2.1691511109649293e-05,0.9982016086849046
ACERONETTV SOCIEDAD POR ACCIONES SIMPLIFICADA,184,2.1691511109649293e-05,0.9982233001960142
SOLUCIONES DIGITALES.COM S.A.S,184,2.1691511109649293e-05,0.9982449917071239
SMARTTOWN SAS,180,2.121995652030909e-05,0.9982662116636442
CORES COMUNICACIONES SAS,178,2.098417922563899e-05,0.9982871958428698
TIENDAS TECNOLÓGICAS MEGARED S.A.S ZOMAC,177,2.0866290578303938e-05,0.9983080621334481
NET&COM LTDA.,177,2.0866290578303938e-05,0.9983289284240264
WISP SUCRE S.A.S.,175,2.0630513283633838e-05,0.99834955893731
WIRETEL S.A.S.,173,2.0394735988963735e-05,0.998369953673299
NAVEGAMAS TELECOMUNICACIONES S.A.S.,172,2.0276847341628687e-05,0.9983902305206406
SOTO NORTE DIGITAL S.A.S ZOMAC,172,2.0276847341628687e-05,0.9984105073679822
MOVETV S.A.S.,170,2.0041070046958583e-05,0.9984305484380291
RED DE INGENIERÍA SAS - INRED,169,1.9923181399623535e-05,0.9984504716194288
POWERLINK SERVICES SAS,168,1.9805292752288483e-05,0.998470276912181
ELITE ON LINE SAS,166,1.9569515457618383e-05,0.9984898464276387
MUNDO CAM S.A.S.,164,1.9333738162948283e-05,0.9985091801658017
OSPINA COMUNICACIONES DE COLOMBIA S.A.S,163,1.921584951561323e-05,0.9985283960153173
CORPORACIÓN GUANEVISION T.V.,160,1.886218357360808e-05,0.9985472581988909
TERANET DE COLOMBIA S.A.S,160,1.886218357360808e-05,0.9985661203824645
WHOME WH SAS,160,1.886218357360808e-05,0.9985849825660381
SERVISKYNET TELECOMUNICACIONES S.A.S.,159,1.8744294926273028e-05,0.9986037268609644
TV INTERR COMUNICACIONES S.A.S.,156,1.8390628984267877e-05,0.9986221174899487
CONEXION WISP S.A.S,155,1.8272740336932828e-05,0.9986403902302856
MAGOTEL WIMAX S.A.S.,155,1.8272740336932828e-05,0.9986586629706226
WIFIMAX NETWORK S.A.S,154,1.8154851689597777e-05,0.9986768178223121
LA RED.G TELECOMUNICACIONES S.A.S,153,1.8036963042262725e-05,0.9986948547853544
SENCINET LATAM COLOMBIA S.A,153,1.8036963042262725e-05,0.9987128917483966
FW TELECOMUNICACIONES ZOMAC S.A.S,153,1.8036963042262725e-05,0.9987309287114389
ASIS OBRAS Y SERVICIOS S.A.S,148,1.7447519805587473e-05,0.9987483762312445
TECOLRADIO TECNOLOGIA COLOMBIANA DE RADIO COMUNICACIONES E.U.,147,1.7329631158252425e-05,0.9987657058624028
CONVERGENCIA DIGITAL S.A.S.,145,1.709385386358232e-05,0.9987827997162664
ISP FIBRA NET S.A.S.,142,1.674018792157717e-05,0.9987995399041879
CONECTA2 COLOMBIA S.A.S.,141,1.662229927424212e-05,0.9988161622034621
REMG INGENIERIA SAS,140,1.650441062690707e-05,0.9988326666140891
E-GPON TELECOMUNICACIONES S.A.S.,139,1.6386521979572018e-05,0.9988490531360686
CONECTANDO ANDO SAS,136,1.6032856037566867e-05,0.9988650859921062
ULTRANET CONEXIONES INALÁMBRICAS S.A.S.,135,1.5914967390231818e-05,0.9988810009594965
COLOMBIACOM SAS,131,1.5443412800891615e-05,0.9988964443722974
CABLE EXITO SAS,131,1.5443412800891615e-05,0.9989118877850983
1NITEC S.A.S.,128,1.5089746858886463e-05,0.9989269775319572
GPON TECHNOLOGY S.A.S,127,1.4971858211551413e-05,0.9989419493901688
MAXTECHNOLOGY COMUNICACIONES S.A.S,126,1.4853969564216363e-05,0.998956803359733
TIKNETWORKS SAS,125,1.4736080916881312e-05,0.9989715394406499
WILQUAY COMUNICACIONES 1973 S.A.S,123,1.4500303622211212e-05,0.998986039744272
FUNDACION VISION 20/20 COLOMBIA,123,1.4500303622211212e-05,0.9990005400478942
ABIEL.NET SAS,120,1.414663768020606e-05,0.9990146866855744
IP COMUNICACIONES Y TECNOLOGIA S.A.S,120,1.414663768020606e-05,0.9990288333232545
CONREDES IM SAS,120,1.414663768020606e-05,0.9990429799609347
Empresa de Tecnología y Comunicaciones 7 S.A.S ZOMAC,116,1.3675083090865858e-05,0.9990566550440256
LEVEL9 TELECOMUNICACIONES S.A.S,113,1.3321417148860707e-05,0.9990699764611745
DRG-SOLUCIONES SAS,111,1.3085639854190605e-05,0.9990830621010286
GRAFENO COMUNICACIONES S.A.S.,110,1.2967751206855555e-05,0.9990960298522354
DSC TELECOMUNICACIONES S.A.S,110,1.2967751206855555e-05,0.9991089976034423
DI. REDES Y COMUNICACIONES S.A.S,110,1.2967751206855555e-05,0.9991219653546491
CABLE GUAJIRA LTDA,110,1.2967751206855555e-05,0.999134933105856
SOLUCIONES EN FIBRA OPTICA E INTERNET SOFI S.A.S,109,1.2849862559520505e-05,0.9991477829684156
CORPORACION ANTENA PARABOLICA VECINOS DE LOS BARRIOS FRANCISCO ANTONIO ZEA Y AL,108,1.2731973912185453e-05,0.9991605149423277
BIZNET S.A.S.,108,1.2731973912185453e-05,0.9991732469162399
FLASHNET COMUNICACIONES S.A.S.,107,1.2614085264850403e-05,0.9991858610015047
INTERCOM TELECOMMUNICATIONS SAS,106,1.2496196617515353e-05,0.9991983571981222
INTERDAYK - TV. S.A.S.,105,1.2378307970180302e-05,0.9992107355060924
CUNDINET WIRELESS S.A.S.,104,1.2260419322845252e-05,0.9992229959254153
INTERNET FLASHNET S.A.S.,104,1.2260419322845252e-05,0.9992352563447382
WISPER INTERNET INALAMBRICO S.A.S,103,1.2142530675510202e-05,0.9992473988754137
MULTISERVICIOS DIAMANTE S.A.S,103,1.2142530675510202e-05,0.9992595414060892
TUFIBRA GRUPO EMPRESARIAL S.A.S.,100,1.178886473350505e-05,0.9992713302708227
MY TELECOMUNICACIONES S.A.S,100,1.178886473350505e-05,0.9992831191355562
STREAMFAST S.A.S.,100,1.178886473350505e-05,0.9992949080002897
SERVIDATA ELECTRONIC SAS,96,1.1317310144164848e-05,0.9993062253104339
ACTIVATE.WEB S.A.S,95,1.1199421496829797e-05,0.9993174247319307
TELNEX S.A.S,94,1.1081532849494747e-05,0.9993285062647802
NETBYTE SAS,94,1.1081532849494747e-05,0.9993395877976297
REAL INNOVACION EN EL DESARROLLO TECNICO BARRANCABERMEJA SANTANDER S.A.S,93,1.0963644202159697e-05,0.9993505514418318
MAZCSYSTEM COMUNICACIONES SAS,93,1.0963644202159697e-05,0.999361515086034
INTELNEXT SAS,91,1.0727866907489595e-05,0.9993722429529415
HOLANET TELECOMUNICACIONES S.A.S,90,1.0609978260154545e-05,0.9993828529312017
10COM SAS,89,1.0492089612819495e-05,0.9993933450208144
G&A GRUPO EMPRESARIAL S.A.S,89,1.0492089612819495e-05,0.9994038371104272
CABLEANTEL S.A.S.,88,1.0374200965484443e-05,0.9994142113113927
SISTCO SISTEMAS Y COMUNICACIONES SAS,85,1.0020535023479292e-05,0.9994242318464163
ZAFIRO TELECOMUNICACIONES SAS,81,9.54898043413909e-06,0.9994337808268504
EGA COMUNICACIONES S.A.S.,81,9.54898043413909e-06,0.9994433298072846
ASOCIACIÓN COMUNITARIA ALFATV,80,9.43109178680404e-06,0.9994527608990713
TESLANET SISTEMAS ELECTRICOS ELECTRONICOS Y TELECOMUNICACIONES S.A.S,80,9.43109178680404e-06,0.9994621919908581
NETTWINS S.A.S.,77,9.077425844798888e-06,0.9994712694167028
AIM CONNECT SAS,77,9.077425844798888e-06,0.9994803468425476
LEOWISP SAS,76,8.959537197463838e-06,0.9994893063797451
ASOCIACION DE COPROPIETARIOS DEL SISTEMA DE TELECOMUNICACIONES VILLAPINZON,76,8.959537197463838e-06,0.9994982659169426
CONECTATE A MI RED S.A.S.,75,8.841648550128787e-06,0.9995071075654927
KABLE NET J & J S.A.S.,72,8.487982608123637e-06,0.9995155955481008
POLINET TELECOMUNICACIONES COLOMBIA SAS,72,8.487982608123637e-06,0.9995240835307089
REDES DEL VALLE POR COLOMBIA S.A.S,71,8.370093960788585e-06,0.9995324536246697
MANAR.NET S.A.S.,71,8.370093960788585e-06,0.9995408237186305
MICEL COMUNICACIONES S.A.S,70,8.252205313453535e-06,0.9995490759239439
SERVICIOS INTEGRALES TC S.A.S,69,8.134316666118485e-06,0.9995572102406101
SMART.NET TELECOMUNICACIONES SAS,68,8.016428018783433e-06,0.9995652266686288
INVERSIONES BEDOYA RAMIREZ S.A.S.,67,7.898539371448383e-06,0.9995731252080002
MUNDO + S.A.S,66,7.780650724113333e-06,0.9995809058587244
MUNDOTIK S.A.S.,65,7.662762076778282e-06,0.9995885686208011
CLIK TELECOMUNICACIONES SAS,64,7.544873429443232e-06,0.9995961134942306
METRONET COLOMBIA SAS,64,7.544873429443232e-06,0.9996036583676601
U2RED S.A.S,64,7.544873429443232e-06,0.9996112032410895
CORPORACION ANTENA PARABOLICA BARRIO EL SALVADOR,63,7.426984782108182e-06,0.9996186302258716
INTERPROJECT COMUNICACIONES S.A.S.,62,7.309096134773131e-06,0.9996259393220064
SERVICTEK S.A.S,62,7.309096134773131e-06,0.9996332484181412
CPM SOLUCIONES INTEGRALES S. A. S.,62,7.309096134773131e-06,0.9996405575142759
NETWORK-TICS SAS,60,7.07331884010303e-06,0.999647630833116
EJECOM TECNOLOGIA Y REDES DEL EJE CAFETERO S.A.S.,60,7.07331884010303e-06,0.9996547041519561
P & B COMUNICACIONES S.A.S.,60,7.07331884010303e-06,0.9996617774707962
INTERNETRURAL DEL VALLE S.A.S,59,6.955430192767979e-06,0.999668732900989
CONECTATE CALI S.A.S,58,6.837541545432929e-06,0.9996755704425344
TEXEL GROUP S.A.S.,56,6.601764250762828e-06,0.9996821722067851
Intternauta SAS,55,6.4838756034277775e-06,0.9996886560823885
EUTA ZOMAC S.A.S,54,6.365986956092727e-06,0.9996950220693447
PALSOTEL.NET S.A.S,53,6.248098308757677e-06,0.9997012701676534
FIBRANET SOLUCIONES SAS,52,6.130209661422626e-06,0.9997074003773149
MAX INTER FIBRA S.A.S.,52,6.130209661422626e-06,0.9997135305869763
OPITASENLINEA S.A.S.,52,6.130209661422626e-06,0.9997196607966378
SERVIRED COMUNICACIONES S.A.S,50,5.894432366752525e-06,0.9997255552290045
INTERNATIONAL SECURITY NETWORKS S.A.S,50,5.894432366752525e-06,0.9997314496613713
GRCOM.NET S.A.S,50,5.894432366752525e-06,0.999737344093738
CYBERNET INTERNET RURAL S.A.S.,50,5.894432366752525e-06,0.9997432385261048
SINTEL WISP S.A.S,50,5.894432366752525e-06,0.9997491329584716
FX ONLINE S.A.S,49,5.776543719417474e-06,0.999754909502191
SPACE INFINITE TESLA SAS,48,5.658655072082424e-06,0.9997605681572631
PUNTO-WAN S.A.S.,47,5.540766424747373e-06,0.9997661089236879
ARM TELECOMUNICACIONES SAS,46,5.422877777412323e-06,0.9997715318014653
SIENERCOM COLOMBIA SAS,45,5.3049891300772725e-06,0.9997768367905954
TELENET DE COLOMBIA COMUNICACIONES SAS,44,5.187100482742222e-06,0.9997820238910781
C A RADIOCOMUNICACIONES E U,43,5.069211835407172e-06,0.9997870931029135
SISTEMA DE COMUNICACIONES SISTECOM S.A.S.,42,4.951323188072121e-06,0.9997920444261016
WIRELESS TECHNOLOGY SAS,42,4.951323188072121e-06,0.9997969957492897
COTV@S TELECOMUNICACIONES S.A.S,42,4.951323188072121e-06,0.9998019470724778
INGENIERIA E INFORMATICA EMPRESA ASOCIATIVA DE TRABAJO,41,4.833434540737071e-06,0.9998067805070185
DEAN WISP SAS,41,4.833434540737071e-06,0.9998116139415593
GER CONNECTION S.A.S,40,4.71554589340202e-06,0.9998163294874527
KERUV TELECOMUNICACIONES S.A.S,40,4.71554589340202e-06,0.9998210450333461
SERVICIOS PROFESIONALES WITEL SAS,39,4.597657246066969e-06,0.9998256426905922
VALLETVNET COMUNICACIONES S.A.S.,39,4.597657246066969e-06,0.9998302403478382
EASY NETWORKS S.A.S,39,4.597657246066969e-06,0.9998348380050842
AMO COMUNICACIONES S.A.S.,38,4.479768598731919e-06,0.999839317773683
FIBERNEXT S.A.S,38,4.479768598731919e-06,0.9998437975422817
NEXT CONNECTION S.A.S,37,4.361879951396868e-06,0.999848159422233
